Name,Category,ID
Raymond's poster,Posters,2A6D
Cyd's poster,Posters,2A6E
Sherb's poster,Posters,2A6F
Dom's poster,Posters,2A70
mantis-head model,Housewares,2B5A
grasshopper-head model,Housewares,2B5B
wasp-head model,Housewares,2B5C
red blocks rug,Rugs,2B5D
blue blocks rug,Rugs,2B5E
yellow blocks rug,Rugs,2B5F
black blocks rug,Rugs,2B60
light bamboo rug,Rugs,2B69
dark bamboo rug,Rugs,2B6A
Hello Kitty poster,Posters,2B71
Pompompurin poster,Posters,2B72
Kiki & Lala poster,Posters,2B73
Cinnamoroll poster,Posters,2B74
My Melody poster,Posters,2B75
Kerokerokeroppi poster,Posters,2B76
mounted black bass,Housewares,2B77
mounted blue marlin,Housewares,2B78
Ultimate Pocket Stuffing,Misc,2B84
chic tearoom wall,Wallpaper,2BA8
soothing tearoom wall,Wallpaper,2BA9
modern tearoom wall,Wallpaper,2BAA
harmonious wall,Wallpaper,2BAC
butterfly-fish model,Housewares,2BAE
golden arowana model,Housewares,2BFC
golden gears,Housewares,2BFD
brine-shrimp aquarium,Housewares,2C13
simple wooden fence,Fences,2DBF
lattice fence,Fences,2DC0
ant farm,Housewares,2E5A
misty-garden wall,Wallpaper,2E8B
stone arch,Housewares,2EA5
street piano,Housewares,2EA6
stone tablet,Housewares,2EA7
purple shiny-bows parasol,Umbrellas,2F65
blue shiny-bows parasol,Umbrellas,2F66
white shiny-bows parasol,Umbrellas,2F67
green chic umbrella,Umbrellas,2F68
black chic umbrella,Umbrellas,2F69
red chic umbrella,Umbrellas,2F6A
DAL mug,Housewares,2F6B
DAL model plane,Housewares,2F6C
Custom Design Pro Editor,Misc,2F99
Plaza Bench (Debug),Debug,2FA9
flat garden rock,Housewares,2FAE
arcade seat,Housewares,2FAF
mossy garden rock,Housewares,2FB0
Harvey's Basket (Debug),Debug,2FB1
Harvey's Clothesline (Debug),Debug,2FB2
Demo use Nook Mile Card (Debug),Debug,2FB4
Bell-bag rug,Rugs,2FB6
Harvey's Fireplace (Debug),Debug,2FC5
festive top set,Housewares,2FC6
Commune island exclusive fence (Debug),Fences,2FFD
Flimsy Axe Recipe,Misc,3006
Nook Inc. botanical rug,Rugs,3025
Ladder Recipe,Misc,3027
natural square table,Housewares,302C
Market Place decoration,Housewares,3050
fortune-cookie cart,Housewares,3051
Brake Tapper,Housewares,3052
OK Motors sign,Housewares,3053
Pocket modern camper,Housewares,3054
Pocket vintage camper,Housewares,3055
campsite sign,Housewares,3056
Nook Inc. silk rug,Rugs,306C
Bunny Day arch,Housewares,306E
wedding bench,Housewares,3071
wedding arch,Housewares,3072
wedding cake,Housewares,3073
wedding head table,Housewares,3074
wedding chair,Housewares,3075
wedding table,Housewares,3076
wedding decoration,Housewares,3077
wedding candle set,Housewares,3078
wedding pipe organ,Housewares,3079
wedding welcome board,Housewares,307A
wedding flower stand,Housewares,307B
wobbling Zipper toy,Housewares,307C
Bunny Day lamp,Housewares,307D
Bunny Day bed,Housewares,307E
Bunny Day stool,Housewares,307F
Bunny Day glowy garland,Housewares,3081
Bunny Day wall clock,Housewares,3082
Bunny Day merry balloons,Housewares,3083
Bunny Day vanity,Housewares,3084
Bunny Day festive balloons,Housewares,3085
Bunny Day flooring,Floors,3087
white wedding flooring,Floors,308F
brown wedding flooring,Floors,3091
green wedding flooring,Floors,3092
Bunny Day table,Housewares,3094
Bunny Day wardrobe,Housewares,3095
Bunny Day basket,Housewares,3096
wedding-party wall,Wallpaper,30AD
blue wedding rug,Rugs,30AE
white wedding rug,Rugs,30B0
red wedding rug,Rugs,30B1
white wedding wall,Wallpaper,30B2
brown wedding wall,Wallpaper,30B4
green wedding wall,Wallpaper,30B5
thank-you Mom mug,Housewares,30B6
thank-you Dad mug,Housewares,30B7
Rover's briefcase,Housewares,30B8
yellow-tea-olive start,Plants,30BC
young yellow tea olive,Plants,30BD
yellow-tea-olive bush,Plants,30BE
orange-tea-olive start,Plants,30C0
young orange tea olive,Plants,30C1
orange-tea-olive bush,Plants,30C2
fossil plaque,Housewares,30C4
bug plaque,Housewares,30C5
fish plaque,Housewares,30C6
red-camellia start,Plants,30C7
young red camellia,Plants,30C8
red-camellia bush,Plants,30C9
pink-camellia start,Plants,30CA
young pink camellia,Plants,30CB
pink-camellia bush,Plants,30CC
earth egg,Event Item,30DD
stone egg,Event Item,30DE
leaf egg,Event Item,30DF
wood egg,Event Item,30E0
sky egg,Event Item,30E1
water egg,Event Item,30E2
Bunny Day wreath,Door deco,30E5
rock-head statue ,Arts,30F5
rock-head statue ,Arts,30F6
informative statue,Arts,30F7
informative statue,Arts,30F8
tremendous statue,Arts,30F9
tremendous statue,Arts,30FA
warrior statue,Arts,30FB
warrior statue,Arts,30FC
familiar statue,Arts,30FD
Nintendo Switch,Housewares,30FF
egg message bottle,Misc,3100
heart crystal,Event Item,3102
Reese & Cyrus photo plate,Housewares,3115
wild painting left half,Arts,311A
wild painting left half,Arts,311B
Bunny Day wand,Tools,3122
ACNH Nintendo Switch,Housewares,3123
worn axe,Tools,3147
twinkling painting,Arts,314A
academic painting,Arts,314B
academic painting,Arts,314C
sinking painting,Arts,314D
detailed painting,Arts,314E
detailed painting,Arts,314F
glowing painting,Arts,3150
mysterious painting,Arts,3151
scenic painting,Arts,3155
Bunny Day fence,Fences,3156
wedding wand,Tools,3197
world map,Housewares,31C5
white-azalea nursery,Plants,31CB
pink-azalea nursery,Plants,31CC
blue-hydrangea nursery,Plants,31CD
pink-hydrangea nursery,Plants,31CE
yellow-hibiscus nursery,Plants,31CF
red-hibiscus nursery,Plants,31D0
yellow-tea-olive nursery,Plants,31D1
orange-tea-olive nursery,Plants,31D2
red-camellia nursery,Plants,31D3
pink-camellia nursery,Plants,31D4
holly nursery,Plants,31D5
hedge,Fences,31D6
wedding fence,Fences,325E
