Name,Category,ID
fish fishing rod,tools,2117
colorful fishing rod,tools,2118
outdoorsy fishing rod,tools,2119
golden watering can,tools,2155
colorful watering can,tools,2156
elephant watering can,tools,2157
outdoorsy watering can,tools,2158
golden shovel,tools,217E
outdoorsy shovel,tools,217F
printed-design shovel,tools,2180
colorful shovel,tools,2181
golden slingshot,tools,2182
outdoorsy slingshot,tools,2183
colorful slingshot,tools,2184
golden rod,tools,21D4
bug wand,tools,2241
fish wand,tools,2242
golden axe,tools,2591
Bunny Day wand,tools,3122
worn axe,tools,3147
wedding wand,tools,3197
brown cicada,bugs,0246
tiger butterfly,bugs,0247
Rajah Brooke's birdwing,bugs,0248
red dragonfly,bugs,0249
Queen Alexandra's birdwing,bugs,024A
pondskater,bugs,024B
ant,bugs,024C
pill bug,bugs,024E
wharf roach,bugs,024F
moth,bugs,0250
diving beetle,bugs,0252
darner dragonfly,bugs,0253
goliath beetle,bugs,0254
fly,bugs,0255
orchid mantis,bugs,0256
tiger beetle,bugs,0257
horned hercules,bugs,0258
evening cicada,bugs,0259
cyclommatus stag,bugs,025A
firefly,bugs,025B
dung beetle,bugs,025C
rice grasshopper,bugs,025D
mosquito,bugs,025E
mantis,bugs,025F
stinkbug,bugs,0260
citrus long-horned beetle,bugs,0261
peacock butterfly,bugs,0262
snail,bugs,0263
horned dynastid,bugs,0264
grasshopper,bugs,0265
earth-boring dung beetle,bugs,0266
horned atlas,bugs,0267
walking leaf,bugs,0268
cricket,bugs,0269
giant cicada,bugs,026A
spider,bugs,026B
agrias butterfly,bugs,026C
robust cicada,bugs,026D
bagworm,bugs,026E
honeybee,bugs,026F
miyama stag,bugs,0270
yellow butterfly,bugs,0271
common butterfly,bugs,0272
emperor butterfly,bugs,0273
centipede,bugs,0274
walking stick,bugs,0276
rainbow stag,bugs,0277
saw stag,bugs,0278
flea,bugs,0279
mole cricket,bugs,027A
banded dragonfly,bugs,027B
monarch butterfly,bugs,027C
giant stag,bugs,027D
golden stag,bugs,027E
scarab beetle,bugs,027F
scorpion,bugs,0280
cicada shell,bugs,0281
bell cricket,bugs,0282
wasp,bugs,0283
long locust,bugs,0284
jewel beetle,bugs,0285
tarantula,bugs,0286
ladybug,bugs,0287
migratory locust,bugs,0288
walker cicada,bugs,0289
violin beetle,bugs,028A
hermit crab,bugs,028B
Atlas moth,bugs,028C
horned elephant,bugs,028D
common bluebottle,bugs,0D95
paper kite butterfly,bugs,0D96
great purple emperor,bugs,0D97
drone beetle,bugs,0D98
giraffe stag,bugs,0D9A
man-faced stink bug,bugs,0D9B
Madagascan sunset moth,bugs,0D9C
blue weevil beetle,bugs,0D9D
rosalia batesi beetle,bugs,0D9F
giant water bug,bugs,1425
damselfly,bugs,14DB
crucian carp,fishes,0148
goldfish,fishes,0149
bitterling,fishes,08A7
pale chub,fishes,08A8
dace,fishes,08A9
carp,fishes,08AB
koi,fishes,08AC
pop-eyed goldfish,fishes,08AD
killifish,fishes,08AE
crawfish,fishes,08AF
soft-shelled turtle,fishes,08B0
tadpole,fishes,08B1
frog,fishes,08B2
freshwater goby,fishes,08B3
loach,fishes,08B4
catfish,fishes,08B5
giant snakehead,fishes,08B7
bluegill,fishes,08B8
yellow perch,fishes,08B9
black bass,fishes,08BA
pike,fishes,08BB
pond smelt,fishes,08BC
sweetfish,fishes,08BD
cherry salmon,fishes,08BE
char,fishes,08BF
stringfish,fishes,08C1
salmon,fishes,08C2
king salmon,fishes,08C3
mitten crab,fishes,08C4
guppy,fishes,08C5
nibble fish,fishes,08C6
angelfish,fishes,08C7
neon tetra,fishes,08C8
piranha,fishes,08C9
arowana,fishes,08CA
dorado,fishes,08CB
gar,fishes,08CC
arapaima,fishes,08CD
saddled bichir,fishes,08CE
sea butterfly,fishes,08CF
sea horse,fishes,08D0
clown fish,fishes,08D1
surgeonfish,fishes,08D2
butterfly fish,fishes,08D3
Napoleonfish,fishes,08D4
zebra turkeyfish,fishes,08D5
blowfish,fishes,08D6
puffer fish,fishes,08D7
horse mackerel,fishes,08D8
barred knifejaw,fishes,08D9
sea bass,fishes,08DA
red snapper,fishes,08DB
dab,fishes,08DC
olive flounder,fishes,08DD
squid,fishes,08DE
moray eel,fishes,08DF
ribbon eel,fishes,08E0
football fish,fishes,08E1
tuna,fishes,08E2
blue marlin,fishes,08E3
giant trevally,fishes,08E4
ray,fishes,08E5
ocean sunfish,fishes,08E6
hammerhead shark,fishes,08E7
great white shark,fishes,08E8
saw shark,fishes,08E9
whale shark,fishes,08EA
oarfish,fishes,08EB
coelacanth,fishes,08EC
sturgeon,fishes,105D
tilapia,fishes,105E
betta,fishes,105F
snapping turtle,fishes,1060
golden trout,fishes,1061
rainbowfish,fishes,1062
anchovy,fishes,1069
mahi-mahi,fishes,106A
suckerfish,fishes,106B
barreleye,fishes,106C
ranchu goldfish,fishes,1486
sea snail,shells,055E
venus comb,shells,055F
conch,shells,0560
sand dollar,shells,0563
coral,shells,0564
giant clam,shells,0565
cowrie,shells,0566
manila clam,shells,0A07
summer shell,shells,175E
ankylo skull,fossils,00A9
ankylo torso,fossils,00AA
ankylo tail,fossils,00AB
archelon skull,fossils,00B1
archelon tail,fossils,00B2
megacero skull,fossils,00B4
megacero torso,fossils,00B5
megacero tail,fossils,00B6
dimetrodon skull,fossils,00B8
dimetrodon torso,fossils,00B9
iguanodon skull,fossils,00BC
iguanodon torso,fossils,00BD
iguanodon tail,fossils,00BE
ophthalmo skull,fossils,00C0
ophthalmo torso,fossils,00C1
mammoth skull,fossils,00C3
mammoth torso,fossils,00C4
pachy skull,fossils,00C6
pachy tail,fossils,00C7
parasaur skull,fossils,00CA
parasaur torso,fossils,00CB
parasaur tail,fossils,00CC
ptera body,fossils,00CE
right ptera wing,fossils,00CF
left ptera wing,fossils,00D0
deinony torso,fossils,00D2
deinony tail,fossils,00D3
sabertooth skull,fossils,00D5
sabertooth tail,fossils,00D6
diplo skull,fossils,00D8
diplo neck,fossils,00D9
diplo chest,fossils,00DA
diplo pelvis,fossils,00DB
diplo tail,fossils,00DC
spino skull,fossils,00DE
spino torso,fossils,00DF
spino tail,fossils,00E0
stego skull,fossils,00E2
stego torso,fossils,00E3
stego tail,fossils,00E4
plesio skull,fossils,00EA
plesio body,fossils,00EB
plesio tail,fossils,00EC
T. rex skull,fossils,00EE
T. rex torso,fossils,00EF
T. rex tail,fossils,00F0
tricera skull,fossils,00F2
tricera torso,fossils,00F3
tricera tail,fossils,00F4
amber,fossils,0126
ammonite,fossils,0127
coprolite,fossils,0128
archaeopteryx,fossils,012A
dinosaur track,fossils,012C
australopith,fossils,012D
shark-tooth pattern,fossils,012E
trilobite,fossils,012F
fossil,fossils,0A13
anomalocaris,fossils,122B
right megalo side,fossils,1232
left megalo side,fossils,1233
dunkleosteus,fossils,1234
myllokunmingia,fossils,1236
eusthenopteron,fossils,1237
acanthostega,fossils,1238
juramaia,fossils,1239
brachio skull,fossils,1250
brachio chest,fossils,1251
brachio pelvis,fossils,1252
brachio tail,fossils,1253
quetzal torso,fossils,1259
right quetzal wing,fossils,125A
left quetzal wing,fossils,125B
diplo tail tip,fossils,1C53
saw stag model,insect models,1722
grand h. hercules model,insect models,1724
wasp model,insect models,1727
honeybee model,insect models,1728
scarab beetle model,insect models,1729
flea model,insect models,172F
mosquito model,insect models,1730
horned dynastid model,insect models,1732
tiger butterfly model,insect models,1738
brown cicada model,insect models,1B86
R. Brooke's birdwing model,insect models,1B89
red dragonfly model,insect models,1B8A
grand Q. A. birdwing model,insect models,1B8B
pondskater model,insect models,1B8C
ant model,insect models,1B8D
pill bug model,insect models,1B8E
wharf roach model,insect models,1B8F
moth model,insect models,1B90
diving beetle model,insect models,1B91
darner dragonfly model,insect models,1B92
grand goliath beetle model,insect models,1B93
fly model,insect models,1B94
orchid mantis model,insect models,1B95
tiger beetle model,insect models,1B96
evening cicada model,insect models,1B97
cyclommatus stag model,insect models,1B98
firefly model,insect models,1B99
dung beetle model,insect models,1B9A
rice grasshopper model,insect models,1B9B
mantis model,insect models,1B9C
stinkbug model,insect models,1B9D
citrus long-horned b. model,insect models,1B9E
peacock butterfly model,insect models,1B9F
snail model,insect models,1BA0
grasshopper model,insect models,1BA1
earth-boring dung b. model,insect models,1BA2
horned atlas model,insect models,1BA3
walking leaf model,insect models,1BA4
cricket model,insect models,1BA5
giant cicada model,insect models,1BA6
spider model,insect models,1BA7
agrias butterfly model,insect models,1BA8
robust cicada model,insect models,1BA9
bagworm model,insect models,1BAA
miyama stag model,insect models,1BAB
yellow butterfly model,insect models,1BAC
common butterfly model,insect models,1BAD
emperor butterfly model,insect models,1BAE
walking stick model,insect models,1BAF
rainbow stag model,insect models,1BB0
mole cricket model,insect models,1BB1
grand b. dragonfly model,insect models,1BB2
monarch butterfly model,insect models,1BB3
giant stag model,insect models,1BB4
golden stag model,insect models,1BB5
scorpion model,insect models,1BB6
cicada shell model,insect models,1BB7
bell cricket model,insect models,1BB8
long locust model,insect models,1BB9
jewel beetle model,insect models,1BBB
tarantula model,insect models,1BBD
ladybug model,insect models,1BBE
migratory locust model,insect models,1BBF
walker cicada model,insect models,1BC0
violin beetle model,insect models,1BC1
hermit crab model,insect models,1BC4
grand Atlas moth model,insect models,1BC5
horned elephant model,insect models,1BC6
common bluebottle model,insect models,1BC7
paper kite butterfly model,insect models,1BC8
great purple emperor model,insect models,1BC9
drone beetle model,insect models,1BCA
grand giraffe stag model,insect models,1BCB
man-faced stink bug model,insect models,1BCC
M. sunset moth model,insect models,1BCD
blue weevil beetle model,insect models,1BCE
rosalia batesi beetle model,insect models,1BCF
giant water bug model,insect models,1BD0
damselfly model,insect models,1BD1
centipede model,insect models,1CEF
crucian carp model,fish models,1B11
goldfish model,fish models,1B12
bitterling model,fish models,1B13
horse mackerel model,fish models,1B14
angelfish model,fish models,1B15
arowana model,fish models,1B17
sweetfish model,fish models,1B18
betta model,fish models,1B19
black bass model,fish models,1B1A
bluegill model,fish models,1B1B
football fish model,fish models,1B1C
butterfly fish model,fish models,1B1D
pop-eyed goldfish model,fish models,1B1E
barreleye model,fish models,1B1F
loach model,fish models,1B20
nibble fish model,fish models,1B21
freshwater goby model,fish models,1B22
ray model,fish models,1B25
saddled bichir model,fish models,1B26
blowfish model,fish models,1B27
gar model,fish models,1B28
golden trout model,fish models,1B29
guppy model,fish models,1B2A
ribbon eel model,fish models,1B2B
puffer fish model,fish models,1B2C
olive flounder model,fish models,1B2D
squid model,fish models,1B2E
barred knifejaw model,fish models,1B2F
stringfish model,fish models,1B30
whale shark model,fish models,1B31
frog model,fish models,1B32
blue marlin model,fish models,1B33
snapping turtle model,fish models,1B34
dab model,fish models,1B35
king salmon model,fish models,1B42
suckerfish model,fish models,1B43
carp model,fish models,1B44
clown fish model,fish models,1B45
sea butterfly model,fish models,1B46
tuna model,fish models,1B47
ocean sunfish model,fish models,1B48
killifish model,fish models,1B49
catfish model,fish models,1B4B
surgeonfish model,fish models,1B4C
Napoleonfish model,fish models,1B4D
neon tetra model,fish models,1B4E
koi model,fish models,1B4F
anchovy model,fish models,1B57
pale chub model,fish models,1B58
tadpole model,fish models,1B59
saw shark model,fish models,1B5A
char model,fish models,1B5B
pike model,fish models,1B5C
piranha model,fish models,1B5D
arapaima model,fish models,1B5E
giant snakehead model,fish models,1B5F
rainbowfish model,fish models,1B60
ranchu goldfish model,fish models,1B61
giant trevally model,fish models,1B62
oarfish model,fish models,1B63
salmon model,fish models,1B64
great white shark model,fish models,1B65
mahi-mahi model,fish models,1B66
hammerhead shark model,fish models,1B67
coelacanth model,fish models,1B68
soft-shelled turtle model,fish models,1B69
sea bass model,fish models,1B6A
mitten crab model,fish models,1B6B
red snapper model,fish models,1B6C
sea horse model,fish models,1B6D
tilapia model,fish models,1B6E
sturgeon model,fish models,1B6F
dace model,fish models,1B70
moray eel model,fish models,1B71
pond smelt model,fish models,1B72
cherry salmon model,fish models,1B73
yellow perch model,fish models,1B74
crawfish model,fish models,1B75
zebra turkeyfish model,fish models,1E9C
dorado model,fish models,1E9D
apple,plants,08A5
orange,plants,08A6
pear,plants,08ED
peach,plants,08EE
cherry,plants,08EF
coconut,plants,08F0
bamboo shoot,plants,08F7
red cosmos,plants,0900
white cosmos,plants,0901
clump of weeds,plants,0A40
red-cosmos bag,plants,0A42
red-cosmos stems,plants,0A43
red-cosmos buds,plants,0A44
white-cosmos bag,plants,0A45
white-cosmos stems,plants,0A46
white-cosmos buds,plants,0A47
sapling,plants,0AEA
small young hardwood,plants,0AEC
medium young hardwood,plants,0AED
large young hardwood,plants,0AEE
hardwood tree,plants,0AEF
cedar sapling,plants,0AF0
small young cedar,plants,0AF2
medium young cedar,plants,0AF3
large young cedar,plants,0AF4
cedar tree,plants,0AF5
nursery coconut,plants,0AF6
small young coconut,plants,0AF7
medium young coconut,plants,0AF8
large young coconut,plants,0AF9
coconut tree,plants,0AFA
nursery bamboo,plants,0AFB
small young bamboo,plants,0AFC
medium young bamboo,plants,0AFD
large young bamboo,plants,0AFE
bamboo tree,plants,0AFF
white-azalea start,plants,0B04
young white azalea,plants,0B2C
white-azalea bush,plants,0B2D
yellow cosmos,plants,0B2F
yellow-cosmos bag,plants,0B30
yellow-cosmos stems,plants,0B31
yellow-cosmos buds,plants,0B32
pink cosmos,plants,0B33
pink-cosmos stems,plants,0B35
pink-cosmos buds,plants,0B36
orange cosmos,plants,0B37
orange-cosmos stems,plants,0B39
orange-cosmos buds,plants,0B3A
black cosmos,plants,0B3B
black-cosmos stems,plants,0B3D
black-cosmos buds,plants,0B3E
white tulips,plants,0B3F
white-tulip bag,plants,0B40
white-tulip stems,plants,0B41
white-tulip buds,plants,0B42
red tulips,plants,0B43
red-tulip bag,plants,0B44
red-tulip stems,plants,0B45
red-tulip buds,plants,0B46
yellow tulips,plants,0B47
yellow-tulip bag,plants,0B48
yellow-tulip stems,plants,0B49
yellow-tulip buds,plants,0B4A
pink tulips,plants,0B4B
pink-tulip stems,plants,0B4D
pink-tulip buds,plants,0B4E
orange tulips,plants,0B4F
orange-tulip stems,plants,0B51
orange-tulip buds,plants,0B52
purple tulips,plants,0B53
purple-tulip stems,plants,0B55
purple-tulip buds,plants,0B56
black tulips,plants,0B57
black-tulip stems,plants,0B59
black-tulip buds,plants,0B5A
white pansies,plants,0B5B
white-pansy bag,plants,0B5C
white-pansy stems,plants,0B5D
white-pansy buds,plants,0B5E
red pansies,plants,0B5F
red-pansy bag,plants,0B60
red-pansy stems,plants,0B61
red-pansy buds,plants,0B62
yellow pansies,plants,0B63
yellow-pansy bag,plants,0B64
yellow-pansy stems,plants,0B65
yellow-pansy buds,plants,0B66
orange pansies,plants,0B67
orange-pansy stems,plants,0B69
orange-pansy buds,plants,0B6A
purple pansies,plants,0B6B
purple-pansy stems,plants,0B6D
purple-pansy buds,plants,0B6E
blue pansies,plants,0B6F
blue-pansy stems,plants,0B71
blue-pansy buds,plants,0B72
white roses,plants,0B73
white-rose bag,plants,0B74
white-rose stems,plants,0B75
white-rose buds,plants,0B76
red roses,plants,0B77
red-rose bag,plants,0B78
red-rose stems,plants,0B79
red-rose buds,plants,0B7A
yellow roses,plants,0B7B
yellow-rose bag,plants,0B7C
yellow-rose stems,plants,0B7D
yellow-rose buds,plants,0B7E
pink roses,plants,0B7F
pink-rose stems,plants,0B81
pink-rose buds,plants,0B82
orange roses,plants,0B83
orange-rose stems,plants,0B85
orange-rose buds,plants,0B86
purple roses,plants,0B87
purple-rose stems,plants,0B89
purple-rose buds,plants,0B8A
black roses,plants,0B8B
black-rose stems,plants,0B8D
black-rose buds,plants,0B8E
blue roses,plants,0B8F
blue-rose stems,plants,0B91
blue-rose buds,plants,0B92
gold roses,plants,0B93
gold-rose stems,plants,0B95
gold-rose buds,plants,0B96
white lilies,plants,0BA3
white-lily bag,plants,0BA4
white-lily stems,plants,0BA5
white-lily buds,plants,0BA6
red lilies,plants,0BA7
red-lily bag,plants,0BA8
red-lily stems,plants,0BA9
red-lily buds,plants,0BAA
yellow lilies,plants,0BAB
yellow-lily bag,plants,0BAC
yellow-lily stems,plants,0BAD
yellow-lily buds,plants,0BAE
pink lilies,plants,0BAF
pink-lily stems,plants,0BB1
pink-lily buds,plants,0BB2
